Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
"Reaction from the Mangione family: â€œOur family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€

This was sent by the office of Maryland Delegate Nino Mangione, Luigiâ€™s cousin.",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/10/2024 3:24,12/10/2024 3:24
"NEW from Luigi Mangione's family:
""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,True,12/10/2024 3:04,12/10/2024 3:04
"To everyone reaching, I want to clarify that Iâ€™m not the late Brian Thompson, former UnitedHealth CEO, who was the victim of a brazen crime. My heartfelt condolences to his family. For those interested in who this Brian Thompson is, feel free to connect here:â€¦",10,10_healthcare_insurance_policy_thompsonâ,"['healthcare', 'insurance', 'policy', 'thompsonâ', 'pandemic', 'medical', 'sympathy', 'death', 'lobbied', 'hospitals']","['Washington Post on Brian Thompson as a well liked, hard working man who tried to provide better service to customers while avoiding the public limelight.\n\nHe helped keep thousands of hospitals and healthcare providers open during the pandemic by getting then emergency relief fromâ€¦', ""Brian Thompson came from a working class family & grew his way into the upper class by running a company legally operating in an over regulated industry\n\nHe was killed by a trust fund baby from the top 1% who's family could have paid out of pocket for any necessary medical care"", 'Condolences to Brian Thompsonâ€™s family & to all the families of the CEOs & major shareholders of predatory corporations who might be murdered in the coming months. Many millions might be killed in this process, condolences to those as well.']",healthcare - insurance - policy - thompsonâ - pandemic - medical - sympathy - death - lobbied - hospitals,False,12/10/2024 1:57,12/10/2024 1:57
A useless bum called Luigi Mangione shot dead Brian Thompson who was one of the greatest CEOs to have ever been born. Rot in HELL Mangione.,1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/10/2024 1:54,12/10/2024 1:54
"There is no depth to which Taylor Lorenz wonâ€™t stoop.

This is despicable.

I am sorry for Brian Thompsonâ€™s family that they might have the misfortune to see and hear this during their time of pain.",0,0_thompsonâ_donâ_family_killer,"['thompsonâ', 'donâ', 'family', 'killer', 'murderer', 'died', 'children', 'killed', 'œjoyfulâ', 'cheering']","[""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'Disturbing! How does this make anyone feel â€œjoyfulâ€\x9d?\n\nTaylor Lorenz is laughing over Brian Thompsonâ€™s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'Brian Thompson didnâ€™t murder anyone. No one at his company has murdered anyone. People have died under their rules and regulations, & yes, there should be a discussion about that. But that is not now, & to say youâ€™re â€œjoyfulâ€\x9d or in any way happy his death happened is disgusting.']",thompsonâ - donâ - family - killer - murderer - died - children - killed - œjoyfulâ - cheering,False,12/10/2024 1:52,12/10/2024 1:52
"Luigi Mangione was anti-capitalist 

The fucking moron doesnâ€™t like the idea of hard work = money 

So he takes it out on a multi millionaire ceo 

On top of all that, 5 days after committing the murder he was still in possession of the weapon

That checks out.",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/10/2024 1:41,12/10/2024 1:41
"""[He] never once talked about guns, never once talked about violence. He was absolutely a not-violent person.""

OutFront exclusive: a friend who lived with Luigi Mangione says it's ""unfathomable"" that he's a murder suspect",3,3_brianthompson_murdering_care_story,"['brianthompson', 'murdering', 'care', 'story', 'didnâ', 'innocent', 'wealthy', 'justice', 'guilty', 'rich']","['Do you find it unnerving that so many want to praise Luigi for this horrendous act? Iâ€™m appalled! If I read one more word about raising funds for him Iâ€™ll have to really say what I think! ðŸ’\xad #BrianThompson services were today. ðŸ™\x8fðŸ\x8f¼ Heâ€™ll be laid to rest tomorrow.', 'I just said the dude is a piece of shit for murdering someone and 2 of my coworkers looked at me like I was crazy. I then doubled down and said the CEO isnâ€™t responsible for any deaths and that Luigi is just a moron who shot a man in the back like a coward and they basically justâ€¦', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.']",brianthompson - murdering - care - story - didnâ - innocent - wealthy - justice - guilty - rich,False,12/10/2024 1:15,12/10/2024 1:15
Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. Moreâ€¦,0,0_thompsonâ_donâ_family_killer,"['thompsonâ', 'donâ', 'family', 'killer', 'murderer', 'died', 'children', 'killed', 'œjoyfulâ', 'cheering']","[""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'Disturbing! How does this make anyone feel â€œjoyfulâ€\x9d?\n\nTaylor Lorenz is laughing over Brian Thompsonâ€™s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'Brian Thompson didnâ€™t murder anyone. No one at his company has murdered anyone. People have died under their rules and regulations, & yes, there should be a discussion about that. But that is not now, & to say youâ€™re â€œjoyfulâ€\x9d or in any way happy his death happened is disgusting.']",thompsonâ - donâ - family - killer - murderer - died - children - killed - œjoyfulâ - cheering,False,12/10/2024 1:07,12/10/2024 1:07
"Mug Shot of Luigi Mangione.

Stop glorifying him. Stop turning him into a meme. Stop acting like what he did was justified or excusable in any way.

Heâ€™s an alleged murderer. Brian Thompson was a real person with a family who loved himâ€”a family now left shattered. Show someâ€¦",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 23:45,12/9/2024 23:45
I really hope when you die someday people act happy about it and say it was a good thing that you died. Because thatâ€™s how hateful youâ€™re being when you say that youâ€™re happy Brian Thompson died.,0,0_thompsonâ_donâ_family_killer,"['thompsonâ', 'donâ', 'family', 'killer', 'murderer', 'died', 'children', 'killed', 'œjoyfulâ', 'cheering']","[""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'Disturbing! How does this make anyone feel â€œjoyfulâ€\x9d?\n\nTaylor Lorenz is laughing over Brian Thompsonâ€™s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'Brian Thompson didnâ€™t murder anyone. No one at his company has murdered anyone. People have died under their rules and regulations, & yes, there should be a discussion about that. But that is not now, & to say youâ€™re â€œjoyfulâ€\x9d or in any way happy his death happened is disgusting.']",thompsonâ - donâ - family - killer - murderer - died - children - killed - œjoyfulâ - cheering,False,12/9/2024 23:43,12/9/2024 23:43
"#luigimangioni Incredibly sad situation all around, mostly the senseless murder of the #UnitedHealthcare executive.",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 23:38,12/9/2024 23:38
"It is truly baffling the amount of people who continue to champion the death of Brian Thompson. 

The fact that the suspected shooter, Luigi Mangione, may have had a back injury that he was struggling with does not explain killing a healthcare CEO. 

It makes zero sense to me.â€¦",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 23:19,12/9/2024 23:19
"#LuigiMangione had back problems, so his solution was murdering the  CEO #BrianThompson.

It's Brian's fault Luigi had back problems.

Thompson's sons had to lose their father because a far left lunatic had back problems.",3,3_brianthompson_murdering_care_story,"['brianthompson', 'murdering', 'care', 'story', 'didnâ', 'innocent', 'wealthy', 'justice', 'guilty', 'rich']","['Do you find it unnerving that so many want to praise Luigi for this horrendous act? Iâ€™m appalled! If I read one more word about raising funds for him Iâ€™ll have to really say what I think! ðŸ’\xad #BrianThompson services were today. ðŸ™\x8fðŸ\x8f¼ Heâ€™ll be laid to rest tomorrow.', 'I just said the dude is a piece of shit for murdering someone and 2 of my coworkers looked at me like I was crazy. I then doubled down and said the CEO isnâ€™t responsible for any deaths and that Luigi is just a moron who shot a man in the back like a coward and they basically justâ€¦', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.']",brianthompson - murdering - care - story - didnâ - innocent - wealthy - justice - guilty - rich,False,12/9/2024 23:18,12/9/2024 23:18
"Ivy League Education aside, Luigi Mangione obviously had a major screw loose to rationalize that what he did was somehow a good thing. Murdering a business executive in cold blood isn't at all admirable even if one doesn't like the business the executive is in.",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 23:11,12/9/2024 23:11
You are definitely NOT alone. All the signs of a US intelligence supported operation. I think Brian Thompson was trying to expose some government meddling in insurance. Brian Thompson had al the receipts. #FBIPatsy #Patsy #Mangione #BadlyTrainedPatsy,8,8_murderer_repercussions_advocating_condolences,"['murderer', 'repercussions', 'advocating', 'condolences', 'healthcare', 'happened', 'deserves', 'family', 'justify', 'distort']","['Murder is always wrong! Brian Thompson was a human being before he was a CEO of anything. He was a husband and a father first. No matter how wrong you feel the healthcare system is in the USA, no one deserves to be murdered for being involved in the system.', 'Brian Thompson did not create the U.S. healthcare system. He worked within it and did not deserve to die. \n\nHalf the country just voted for the party intent on taking away healthcare - including protections for the 100M Americans w/ preexisting conditions - along with SS and MC', 'Democrats should celebrate justice for Brian Thompson, but the party that refuses to fix the broken health insurance system is instead reminding Americans why the party deserves to be loathed by every moral American. \n\n#UnitedHealthcare #BrianThompson']",murderer - repercussions - advocating - condolences - healthcare - happened - deserves - family - justify - distort,False,12/9/2024 23:10,12/9/2024 23:10
RIP Brian Thompson.,7,7_brianthompsom_posthumously_family_rip,"['brianthompsom', 'posthumously', 'family', 'rip', 'folks', 'justice', 'ripbozo', 'damning', 'forgotten', 'case']","['Justice for Brian Thompson.', 'The unsealing of todayâ€™s indictment brings us one step closer to securing justice for Brian Thompson and his family.\n\nI want to thank every member of the NYPD and the  Office for their partnership in bringing this case forward and their cooperation in our publicâ€¦', ""We are still looking forward for justice for $DOJA\n\nLet's not forget that our fellow human life also matter.\nIt saddens me to hear about $BRIAN\n\nCa: EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump\n\nLet's get justice for $BRIAN THOMPSON""]",brianthompsom - posthumously - family - rip - folks - justice - ripbozo - damning - forgotten - case,False,12/9/2024 22:15,12/9/2024 22:15
"Brian Thompson did not create the U.S. healthcare system. He worked within it and did not deserve to die. 

Half the country just voted for the party intent on taking away healthcare - including protections for the 100M Americans w/ preexisting conditions - along with SS and MC",8,8_murderer_repercussions_advocating_condolences,"['murderer', 'repercussions', 'advocating', 'condolences', 'healthcare', 'happened', 'deserves', 'family', 'justify', 'distort']","['Murder is always wrong! Brian Thompson was a human being before he was a CEO of anything. He was a husband and a father first. No matter how wrong you feel the healthcare system is in the USA, no one deserves to be murdered for being involved in the system.', 'Brian Thompson did not create the U.S. healthcare system. He worked within it and did not deserve to die. \n\nHalf the country just voted for the party intent on taking away healthcare - including protections for the 100M Americans w/ preexisting conditions - along with SS and MC', 'Democrats should celebrate justice for Brian Thompson, but the party that refuses to fix the broken health insurance system is instead reminding Americans why the party deserves to be loathed by every moral American. \n\n#UnitedHealthcare #BrianThompson']",murderer - repercussions - advocating - condolences - healthcare - happened - deserves - family - justify - distort,True,12/9/2024 22:10,12/9/2024 22:10
"yall really just trying to tear a man down smh ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­
luigi babe dw this is AMERICA!!!!! ur innocent until proven guilty!!!!!!!!",3,3_brianthompson_murdering_care_story,"['brianthompson', 'murdering', 'care', 'story', 'didnâ', 'innocent', 'wealthy', 'justice', 'guilty', 'rich']","['Do you find it unnerving that so many want to praise Luigi for this horrendous act? Iâ€™m appalled! If I read one more word about raising funds for him Iâ€™ll have to really say what I think! ðŸ’\xad #BrianThompson services were today. ðŸ™\x8fðŸ\x8f¼ Heâ€™ll be laid to rest tomorrow.', 'I just said the dude is a piece of shit for murdering someone and 2 of my coworkers looked at me like I was crazy. I then doubled down and said the CEO isnâ€™t responsible for any deaths and that Luigi is just a moron who shot a man in the back like a coward and they basically justâ€¦', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.']",brianthompson - murdering - care - story - didnâ - innocent - wealthy - justice - guilty - rich,False,12/9/2024 22:04,12/9/2024 22:04
"Devastating news. Brian was a good guy. Thinking of his family, friends and colleagues at this difficult time.",12,12_sympathizing_exact_socialists_guy,"['sympathizing', 'exact', 'socialists', 'guy', 'ehc', 'donors', 'harris', 'professor', 'bs', 'graduated']","['Brian Thompsonâ€™s story shows everything the Left claims to fight for but refuses to celebrate. He grew up in small-town Iowa, the son of a beautician and a grain elevator worker. He worked summers in soybean fields and meatpacking plants, graduated valedictorian of his 50-personâ€¦', 'Brian Thompson was from a small town in Iowa of 1200 people and graduated with a BS Biz & Accounting degree from the U of Iowa. He literally just worked his way up the corporate ladder. He lived in a mostly middle class suburb and his kids go to a public school.', 'I asked GROK to tell me about the background of assassinated UHC CEO Brian Thompson. He came from a working/middle class background, grew up in an Iowa town with a population of 1,216 as of 2020. HS valedictorian, 1993. Went to the University of Iowa. \n\nVery different from theâ€¦']",sympathizing - exact - socialists - guy - ehc - donors - harris - professor - bs - graduated,False,12/5/2024 16:24,12/5/2024 16:24
"Brian Thompson, CEO of United Healthcare, was murdered in cold blood this morning. I see posts lamenting the US healthcare system, & I share those sentiments. But more importantly, don't forget the humanity here. He's a person with a mother like you & me. Rip, best to family",5,5_died_assassinated_killed_killer,"['died', 'assassinated', 'killed', 'killer', 'fatally', 'tragic', 'death', 'healthcare', 'fatal', 'tragically']","['Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice isâ€¦', 'Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.\n\nSenseless gun violence is tearing families apart.\n\nOur heartsâ€¦', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",died - assassinated - killed - killer - fatally - tragic - death - healthcare - fatal - tragically,False,12/5/2024 6:08,12/5/2024 6:08
"Shocked by this brutal and horrific act of targeted violence. My heart goes out to the family, loved ones, and colleagues of Brian Thompson.",0,0_thompsonâ_donâ_family_killer,"['thompsonâ', 'donâ', 'family', 'killer', 'murderer', 'died', 'children', 'killed', 'œjoyfulâ', 'cheering']","[""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'Disturbing! How does this make anyone feel â€œjoyfulâ€\x9d?\n\nTaylor Lorenz is laughing over Brian Thompsonâ€™s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'Brian Thompson didnâ€™t murder anyone. No one at his company has murdered anyone. People have died under their rules and regulations, & yes, there should be a discussion about that. But that is not now, & to say youâ€™re â€œjoyfulâ€\x9d or in any way happy his death happened is disgusting.']",thompsonâ - donâ - family - killer - murderer - died - children - killed - œjoyfulâ - cheering,False,12/5/2024 4:48,12/5/2024 4:48
"Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.

Senseless gun violence is tearing families apart.

Our heartsâ€¦",5,5_died_assassinated_killed_killer,"['died', 'assassinated', 'killed', 'killer', 'fatally', 'tragic', 'death', 'healthcare', 'fatal', 'tragically']","['Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice isâ€¦', 'Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.\n\nSenseless gun violence is tearing families apart.\n\nOur heartsâ€¦', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",died - assassinated - killed - killer - fatally - tragic - death - healthcare - fatal - tragically,True,12/5/2024 3:25,12/5/2024 3:25
First positive individual post about UHCâ€™s Brian Thompson that Iâ€™ve seenâ€¦& it was written by the CEO of a commercial real estate companyðŸ¤”,10,10_healthcare_insurance_policy_thompsonâ,"['healthcare', 'insurance', 'policy', 'thompsonâ', 'pandemic', 'medical', 'sympathy', 'death', 'lobbied', 'hospitals']","['Washington Post on Brian Thompson as a well liked, hard working man who tried to provide better service to customers while avoiding the public limelight.\n\nHe helped keep thousands of hospitals and healthcare providers open during the pandemic by getting then emergency relief fromâ€¦', ""Brian Thompson came from a working class family & grew his way into the upper class by running a company legally operating in an over regulated industry\n\nHe was killed by a trust fund baby from the top 1% who's family could have paid out of pocket for any necessary medical care"", 'Condolences to Brian Thompsonâ€™s family & to all the families of the CEOs & major shareholders of predatory corporations who might be murdered in the coming months. Many millions might be killed in this process, condolences to those as well.']",healthcare - insurance - policy - thompsonâ - pandemic - medical - sympathy - death - lobbied - hospitals,False,12/5/2024 2:16,12/5/2024 2:16
Thoughts and deductibles to UHC CEO Brian Thompson. My prayers are unfortunately out-of-network.,14,14_condolences_unitedhealthcareceo_thompsonâ_brianthompson,"['condolences', 'unitedhealthcareceo', 'thompsonâ', 'brianthompson', 'tragic', 'brianâ', 'sons', 'family', 'prayers', 'newsâ']","['I didnâ€™t anticipate passing an assassin as I entered the midtown Hilton this morning at 6:50 am for a conference (and I didnâ€™t hear the shooting behind me - the gunman had a silencer). Prayers to #unitedhealthcare CEO Brian Thompsonâ€™s fam. And hug your loved ones tight tonight.', 'This is scary, tragic newsâ€¦that this can happen on a Manhattan street while on a business trip is frightening. Prayers up for Brian Thompsonâ€™s wife, sons, other loved ones back in Minnesota & UnitedHealthcare colleagues. ðŸ’”ðŸ™\x8fðŸ\x8f¼', 'My prayers are with UHC\'s CEO Brian Thompson, his family, and team in this tragic time. The chilling detailâ€”etched rounds saying ""deny,"" ""depose,"" ""defend""â€”is unsettling. After attending numerous Ripple events, Iâ€™m grateful for their strong security; some roles demand it. ðŸ™\x8f']",condolences - unitedhealthcareceo - thompsonâ - brianthompson - tragic - brianâ - sons - family - prayers - newsâ,False,12/5/2024 1:13,12/5/2024 1:13
The wife of slain health insurance CEO Brian Thompson has revealed her husband had been getting threats before he was gunned down in Midtown Manhattan.,11,11_died_killer_insurance_death,"['died', 'killer', 'insurance', 'death', 'slain', 'assassin', 'health', 'bullets', 'agencies', 'gunned']","[""NYC should pay damages to the family of Brian Thompson. Criminals there are emboldened by unarmed citizens. The assassin could have just waited outside Brian Thompson's home in Minnesota EXCEPT lot's of Minnesotans carry a gun. But no one returns fire in New York City."", ""It's sad to see that UHC CEO Brian Thompson was shot to death today. It's unthinkable. \n\nWhat's worse is that in today's NYC, if he had been able to take down the assassin and chokehold him until police arrived, he'd eventually be facing an unfair trial like Daniel Penny."", 'Creepy! ðŸ˜³ðŸ˜³ðŸ˜³ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥\nA video of the (assassinated) CEO, Brian Thompson, resurfaced! In this clip, he said what his intentions were! Nuts! ðŸ’™ðŸ’™ðŸ’™ðŸ’™']",died - killer - insurance - death - slain - assassin - health - bullets - agencies - gunned,False,12/5/2024 0:13,12/5/2024 0:13
"Where's Daniel Penny when you need him?

Men like him might have saved men like CEO Brian Thompson.

Oh... leftist Democrat rotten scumbags like Alvin Bragg and Dafna Yoran have him locked up for fighting crazed criminals.",11,11_died_killer_insurance_death,"['died', 'killer', 'insurance', 'death', 'slain', 'assassin', 'health', 'bullets', 'agencies', 'gunned']","[""NYC should pay damages to the family of Brian Thompson. Criminals there are emboldened by unarmed citizens. The assassin could have just waited outside Brian Thompson's home in Minnesota EXCEPT lot's of Minnesotans carry a gun. But no one returns fire in New York City."", ""It's sad to see that UHC CEO Brian Thompson was shot to death today. It's unthinkable. \n\nWhat's worse is that in today's NYC, if he had been able to take down the assassin and chokehold him until police arrived, he'd eventually be facing an unfair trial like Daniel Penny."", 'Creepy! ðŸ˜³ðŸ˜³ðŸ˜³ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥ðŸ’¥\nA video of the (assassinated) CEO, Brian Thompson, resurfaced! In this clip, he said what his intentions were! Nuts! ðŸ’™ðŸ’™ðŸ’™ðŸ’™']",died - killer - insurance - death - slain - assassin - health - bullets - agencies - gunned,False,12/4/2024 22:31,12/4/2024 22:31
