Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
This is how UHC is limiting care for autistic kids,1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 16:26,12/13/2024 16:26
UHC just did this to my 5 yr old autistic son.,1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 16:23,12/13/2024 16:23
The town needs to draw straws and Luigi her!! Power to the people,5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/13/2024 16:20,12/13/2024 16:20
"Since  is on such a pardoning spree, why not add a little Mangione on the way out",7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/13/2024 16:14,12/13/2024 16:14
"Relevant Context: The ""autism treatment"" being discussed here is ABA (Applied Behavioral Analysis), which was developed by the same guy as gay coversion therapy and is widely regarded by many autistic adults as abusive and traumatizing.",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 16:12,12/13/2024 16:12
The murder of UnitedHealthcare's CEO unleashed long-simmering anger that has the potential to make health insurance the most toxic category since Big Tobacco.,6,6_brianthompson_executives_nypd_corporate,"['brianthompson', 'executives', 'nypd', 'corporate', 'bill', 'company', 'ceos', 'care', 'right', 'social']","['Taylor Lorenz defends United Healthcare CEO Brian Thompson’s murder in sickening post: ‘People wonder why we want these executives dead’', ""Taylor Lorenz slams health insurance industry, says it's no 'wonder why we want these executives dead' after UnitedHealthcare CEO murder"", 'Taylor Lorenz slams health insurance industry, says it\'s no ""wonder why we want these executives dead"" after UnitedHealthcare CEO murder']",brianthompson - executives - nypd - corporate - bill - company - ceos - care - right - social,False,12/13/2024 16:10,12/13/2024 16:10
"Who cares? Despite the attention Luigi Mangione is receiving, he’s important for the reaction he generated (collective rage at insurance industry), not his bio or Brian Thompson’s.",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/13/2024 16:09,12/13/2024 16:09
"Delay, deny, depose. Stand by Briana Boston and Luigi Mangione.",7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/13/2024 16:07,12/13/2024 16:07
"68k people die every year from healthcare insurance denials. 71% of people in debt are in medical debt. 

All due to the antics of people like “working class hero” Brian Thompson. 

People are angry and guys like Bret Stephens’ jobs exist to stop channeling the rage at the rich.",2,2_unitedhealth_healthcare_ceos_medical,"['unitedhealth', 'healthcare', 'ceos', 'medical', 'health', 'executives', 'patients', 'insider', 'lawsuit', 'care']","['ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially #UnitedHealthcare.', 'United HealthCare had the highest rate of claims denials for its members of any health insurance company in America and double the industry average.\n\nThey say that the reason Brian Thompson died was because they had to wait on prior authorization from UHC to get him admitted to a…', 'ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially United.']",unitedhealth - healthcare - ceos - medical - health - executives - patients - insider - lawsuit - care,False,12/13/2024 15:59,12/13/2024 15:59
"The ruling class is making an example of a frustrated mom to stifle what they see as a temporary PR crisis for the insurance industry. But the more they crack down, the more they encourage the next Luigi Mangione.",3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/13/2024 15:59,12/13/2024 15:59
"The drip, drip, drip on insurance companies is expanding. First an ongoing series from . Now  is taking their turn. It's time to recognize we have to do something different, and our large insurers aren't the answer.",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 15:55,12/13/2024 15:55
"I was denied an MRI from  early ‘24 for the same PAINFUL condition (Spondilolisthesis) as Luigi had. I was almost crippled. It was dire. I could not provide for my fam. My insurer essentially said “Go do some physical therapy, bitch“. Enraging. I never file claims.",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 15:46,12/13/2024 15:46
"Leaked documents show United Healthcare aggressively limits access to key treatment for children with autism in effort to cut costs.

Applied behavior analysis has been shown to help kids with autism. Advocates say insurer violates law.

⁩",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 15:39,12/13/2024 15:39
This is marketing BS. It's simply a lie to say patient safety and the best #health outcomes are behind  coverage decisions. The only ethical way to fix this is to dismantal all private for profit insurance. Every civilized country has #HealthcareForAll,1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 15:25,12/13/2024 15:25
UnitedHealth Limits Access to Key Treatment for Kids With Autism — ProPublica@,1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 15:22,12/13/2024 15:22
"The need for specialized therapy for children with autism is growing. ""So Optum — whose parent company, UnitedHealth Group, earned $22 billion in net profits last year — is 'heavily investing' in its plan to save millions by limiting access to such care.""",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 15:17,12/13/2024 15:17
"This is like ghetto passive aggressive version of Luigi, healthcare system is cooked. People aint taking it no more apparently",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/13/2024 15:10,12/13/2024 15:10
"Watch your mouth cameron, my nigga Luigi is hero.",5,5_mario_hero_said_guy,"['mario', 'hero', 'said', 'guy', 'instead', 'everyone', 'man', 'murderer', 'name', 'right']","[""And some people wonder why Luigi did what he did. IT'S BECAUSE OF SHIT LIKE THIS!!"", ""We don't care. He's a hero. Free Luigi"", 'FREE LUIGI. HE IS A HERO']",mario - hero - said - guy - instead - everyone - man - murderer - name - right,False,12/13/2024 15:05,12/13/2024 15:05
"Physicians file federal lawsuit accusing UnitedHealthcare of pattern of ""deny, delay, underpay"" for out-of-network payments",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 14:57,12/13/2024 14:57
"What the mainstream media is refusing to report on post-Luigi.

They are invested in keeping the status quo AT ALL COSTS. 

#Luigi #healthcare",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/13/2024 14:51,12/13/2024 14:51
"[O]ur health care system, and especially the insurance industry that generates enormous profits, is arguably broken and at times feels cruel.'

- LOL. OK, so the shooting was 'arguably' criminal and 'at times feels' wrongful.",6,6_brianthompson_executives_nypd_corporate,"['brianthompson', 'executives', 'nypd', 'corporate', 'bill', 'company', 'ceos', 'care', 'right', 'social']","['Taylor Lorenz defends United Healthcare CEO Brian Thompson’s murder in sickening post: ‘People wonder why we want these executives dead’', ""Taylor Lorenz slams health insurance industry, says it's no 'wonder why we want these executives dead' after UnitedHealthcare CEO murder"", 'Taylor Lorenz slams health insurance industry, says it\'s no ""wonder why we want these executives dead"" after UnitedHealthcare CEO murder']",brianthompson - executives - nypd - corporate - bill - company - ceos - care - right - social,False,12/13/2024 14:39,12/13/2024 14:39
"Easy to preach reform after pocketing $500M. The former Aetna CEO now calls to end employer-sponsored insurance. How can you cash out, then want to 'fix' it? #Healthcare #Accountability #Transparency""",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 14:35,12/13/2024 14:35
"After reviewing leaked documents, we have found UnitedHealth is strategically limiting access to a treatment for thousands of children with autism across the country in order to cut costs.

Advocates say the company’s strategy may be illegal.



👇",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 14:33,12/13/2024 14:33
"Brian Thompson was not a decent man.
He was an evil, greedy man who committed social murder. He got filthy rich by denying care to the sick. Thousands of people are homeless, hurt, and dead just so he can make more in a year than most Americans make in their lifetimes.",4,4_get_died_deserved_die,"['get', 'died', 'deserved', 'die', 'goes', 'killed', 'hero', 'man', 'got', 'put']","['Yes, Brian Thompson was a human being with a family.\n\nHe was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year.\n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Yes, Brian Thompson was a human being with a family. He was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year. \n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Brian Thompson had the blood of thousands of people just like this poor person’s family on his hands. he was just as much a killer as the man who shot him, he did it from behind a desk without ever having to face the people whose lives he was ending.']",get - died - deserved - die - goes - killed - hero - man - got - put,False,12/13/2024 14:27,12/13/2024 14:27
THE BUSINESS'S RESULTS: SQUEEZING PEOPLE & MOVING AND SHARING MULTIBILLIONS IN HIGH SPHERES.... Luigi Mangione was charged with murder - then donations started pouring in,3,3_luigimangione_said_ceos_uhc,"['luigimangione', 'said', 'ceos', 'uhc', 'assassin', 'corporate', 'unitedhealthcareassassin', 'case', 'unitedhealth', 'allegedly']","['Document ( Manifesto ) found on person of interest Luigi Mangione has two quotes: “These parasites had it coming"" ""It had to be done,""\nWritten words from Luigi Mangione who allegedly gunned down United Healthcare CEO Brian Thompson', 'The Mangione Manifesto: Parasites had it coming', 'Update: Luigi Mangione\'s manifesto included the quotes: \n“These parasites had it coming” and “I do apologize for any strife and trauma, but it had to be done""\n--Said shooter acted alone\n--""The document railed against the health care industry and suggested violence is the answer""']",luigimangione - said - ceos - uhc - assassin - corporate - unitedhealthcareassassin - case - unitedhealth - allegedly,False,12/13/2024 14:20,12/13/2024 14:20
"UnitedHealth Group is ""pursuing market-specific action plans"" to limit children's access to autism treatment, in order to maximize shareholder value.

The company netted $22 billion in profit last year.",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 14:12,12/13/2024 14:12
"AOL is literally saying Briana Boston is a Luigi Mangione copycat.

What an insane stretch to make. Media is doing all it can to cast Luigi and anyone sharing discontent with the healthcare system in an evil light.

They are terrified of us and the power we have collectively.",0,0_insurance_hero_healthcare_ceos,"['insurance', 'hero', 'healthcare', 'ceos', 'killer', 'care', 'killed', 'poor', 'greed', 'medical']","['Maybe after what that Luigi guy did we can get a better healthcare system. I’ve been feeling sick for months and can’t see a doctor cause I have no insurance. The ironic part is that I work in the healthcare industry.', ""Luigi is a hero for eliminating this vermin killer! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands. Good riddance."", ""Rittenhouse isn't a POS but Luigi is a hero! He has a good chance of being acquitted since everyone knows someone who's been denied health insurance coverage and has suffered at the hands of insurance companies. Thompson was basically a killer of thousands annually. Good riddance""]",insurance - hero - healthcare - ceos - killer - care - killed - poor - greed - medical,False,12/13/2024 14:06,12/13/2024 14:06
If Brian Thompson was wearing his bulletproof backpack he would be alive today. Skills issue.,4,4_get_died_deserved_die,"['get', 'died', 'deserved', 'die', 'goes', 'killed', 'hero', 'man', 'got', 'put']","['Yes, Brian Thompson was a human being with a family.\n\nHe was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year.\n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Yes, Brian Thompson was a human being with a family. He was also a healthcare CEO who was responsible for more deaths than Al Qaeda... every year. \n\nThose people were human beings with families. \n\nDoes that make Brian Thompson despicable? 🤔', 'Brian Thompson had the blood of thousands of people just like this poor person’s family on his hands. he was just as much a killer as the man who shot him, he did it from behind a desk without ever having to face the people whose lives he was ending.']",get - died - deserved - die - goes - killed - hero - man - got - put,False,12/13/2024 14:04,12/13/2024 14:04
"Watch out! 
This is exactly how they will disappear another benefit from corporate America to avoid paying its employees!

It's so sick and evil👿🤢

Btw... Oscar health? LMFAO read the ratings in the market place and on the web! They are a joke! 🤣",6,6_brianthompson_executives_nypd_corporate,"['brianthompson', 'executives', 'nypd', 'corporate', 'bill', 'company', 'ceos', 'care', 'right', 'social']","['Taylor Lorenz defends United Healthcare CEO Brian Thompson’s murder in sickening post: ‘People wonder why we want these executives dead’', ""Taylor Lorenz slams health insurance industry, says it's no 'wonder why we want these executives dead' after UnitedHealthcare CEO murder"", 'Taylor Lorenz slams health insurance industry, says it\'s no ""wonder why we want these executives dead"" after UnitedHealthcare CEO murder']",brianthompson - executives - nypd - corporate - bill - company - ceos - care - right - social,False,12/13/2024 14:00,12/13/2024 14:00
EVERYONE WITH A BRAIN NEEDS TO TELL THIS COMPANY TO TAKE DOWN THE CAMPAIGN FOR LUIGI MANGIONE!,7,7_luigimangione_villain_hero_corrupt,"['luigimangione', 'villain', 'hero', 'corrupt', 'lives', 'italian', 'murdering', 'man', 'corporate', 'story']","['That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives. You’re a joke mayor.', 'That was one big performance by the NYPD and it backfired spectacularly. Their goal was to make Luigi Mangione look like a Batman villain. Instead it made him look like a folk hero who fought back against the system that puts profits over our own lives', 'He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!']",luigimangione - villain - hero - corrupt - lives - italian - murdering - man - corporate - story,False,12/13/2024 13:46,12/13/2024 13:46
F*ck Brian Thompson. F*ck Health Insurance Co CEO’s. F*ck Barack Obama.,2,2_unitedhealth_healthcare_ceos_medical,"['unitedhealth', 'healthcare', 'ceos', 'medical', 'health', 'executives', 'patients', 'insider', 'lawsuit', 'care']","['ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially #UnitedHealthcare.', 'United HealthCare had the highest rate of claims denials for its members of any health insurance company in America and double the industry average.\n\nThey say that the reason Brian Thompson died was because they had to wait on prior authorization from UHC to get him admitted to a…', 'ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially United.']",unitedhealth - healthcare - ceos - medical - health - executives - patients - insider - lawsuit - care,False,12/13/2024 13:45,12/13/2024 13:45
"Internal company documents reveal the strategy by Optum, a UnitedHealth Group subsidiary, to prevent ABA providers from participating in its network. ⁦⁩",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 13:17,12/13/2024 13:17
"Why is UnitedHealthcare denying cancer patients their pain medication?

Is anybody paying attention?

Why don’t people with pain matter?",1,1_care_said_much_patient,"['care', 'said', 'much', 'patient', 'plan', 'million', 'doctors', 'critical', 'pay', 'accused']","['Lawsuit Filed Before Killing of UnitedHealthcare CEO Accused Insurance Giant of Using Faulty AI Tool to Deny Claims Approved by Doctors #Insurancepremiums #Insurance #Healthcare', ""Insurance companies make profits from denying to help people. UnitedHealthcare Group had a 32% claim denial rate in 2023, they've done more than just ruin people's lives, they've killed people. I don't think people who do OF kill thousands of people per year."", 'Denied by AI: How Medicare Advantage plans use algorithms to cut off care for seniors in need …Brian Thompson was the CEO of United Health Care …']",care - said - much - patient - plan - million - doctors - critical - pay - accused,False,12/13/2024 13:16,12/13/2024 13:16
United Healthcare CEO Brian Thompson's crime was being unarmed.,2,2_unitedhealth_healthcare_ceos_medical,"['unitedhealth', 'healthcare', 'ceos', 'medical', 'health', 'executives', 'patients', 'insider', 'lawsuit', 'care']","['ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially #UnitedHealthcare.', 'United HealthCare had the highest rate of claims denials for its members of any health insurance company in America and double the industry average.\n\nThey say that the reason Brian Thompson died was because they had to wait on prior authorization from UHC to get him admitted to a…', 'ABC: “NYPD finds ‘deny’ ‘defend’ ‘depose’ on shell casings where United Health CEO Brian Thompson was murdered” — seems to reference how insurance companies👇🏽deny people treatment. Especially United.']",unitedhealth - healthcare - ceos - medical - health - executives - patients - insider - lawsuit - care,False,12/13/2024 13:14,12/13/2024 13:14
